County_Name,Census_Tract_ID,Census_Tract_Name,Mode,Season,Day_of_Week,On_,Off_,ObjectId
Chester County,42029302807,Census Tract 3028.07,Bus,Fall 2014,Weekday,35,36,319
Chester County,42029302901,Census Tract 3029.01,Bus,Fall 2014,Weekday,56,56,320
Chester County,42029303000,Census Tract 3030,Bus,Fall 2014,Weekday,109,95,321
Chester County,42029304000,Census Tract 3040,Bus,Fall 2014,Weekday,0,0,322
Chester County,42029304101,Census Tract 3041.01,Bus,Fall 2014,Weekday,0,0,323
Chester County,42029304102,Census Tract 3041.02,Bus,Fall 2014,Weekday,0,0,324
Chester County,42029304201,Census Tract 3042.01,Bus,Fall 2014,Weekday,0,0,325
Chester County,42029304403,Census Tract 3044.03,Bus,Fall 2014,Weekday,0,0,326
Chester County,42029304404,Census Tract 3044.04,Bus,Fall 2014,Weekday,0,0,327
Chester County,42029304405,Census Tract 3044.05,Bus,Fall 2014,Weekday,0,0,328
Chester County,42029304406,Census Tract 3044.06,Bus,Fall 2014,Weekday,0,0,329
Chester County,42029305400,Census Tract 3054,Bus,Fall 2014,Weekday,0,0,330
Chester County,42029305500,Census Tract 3055,Bus,Fall 2014,Weekday,0,0,331
Chester County,42029305600,Census Tract 3056,Bus,Fall 2014,Weekday,0,0,332
Chester County,42029305700,Census Tract 3057,Bus,Fall 2014,Weekday,0,0,333
Chester County,42029311000,Census Tract 3110,Bus,Fall 2014,Weekday,39,34,334
Chester County,42029311401,Census Tract 3114.01,Bus,Fall 2014,Weekday,0,0,335
Chester County,42029980000,Census Tract 9800,Bus,Fall 2014,Weekday,290,279,336
Delaware County,42045400301,Census Tract 4003.01,Bus,Fall 2014,Weekday,1017,808,337
Delaware County,42045400302,Census Tract 4003.02,Bus,Fall 2014,Weekday,503,428,338
Delaware County,42045400401,Census Tract 4004.01,Bus,Fall 2014,Weekday,1370,3465,339
Delaware County,42045400402,Census Tract 4004.02,Bus,Fall 2014,Weekday,88,102,340
Delaware County,42045400500,Census Tract 4005,Bus,Fall 2014,Weekday,14998,14520,341
Delaware County,42045400600,Census Tract 4006,Bus,Fall 2014,Weekday,643,797,342
Delaware County,42045400700,Census Tract 4007,Bus,Fall 2014,Weekday,552,355,343
Delaware County,42045400801,Census Tract 4008.01,Bus,Fall 2014,Weekday,167,172,344
Delaware County,42045400802,Census Tract 4008.02,Bus,Fall 2014,Weekday,12,86,345
Delaware County,42045400900,Census Tract 4009,Bus,Fall 2014,Weekday,28,18,346
Delaware County,42045401000,Census Tract 4010,Bus,Fall 2014,Weekday,95,19,347
Delaware County,42045401101,Census Tract 4011.01,Bus,Fall 2014,Weekday,101,96,348
Delaware County,42045401103,Census Tract 4011.03,Bus,Fall 2014,Weekday,117,104,349
Delaware County,42045401104,Census Tract 4011.04,Bus,Fall 2014,Weekday,191,114,350
Bucks County,42017101810,Census Tract 1018.10,Bus,Fall 2014,Weekday,114,41,351
Bucks County,42017102104,Census Tract 1021.04,Bus,Fall 2014,Weekday,0,0,352
Bucks County,42017102600,Census Tract 1026,Bus,Fall 2014,Weekday,0,0,353
Bucks County,42017102700,Census Tract 1027,Bus,Fall 2014,Weekday,0,0,354
Bucks County,42017104203,Census Tract 1042.03,Bus,Fall 2014,Weekday,75,78,355
Bucks County,42017104503,Census Tract 1045.03,Bus,Fall 2014,Weekday,1,0,356
Bucks County,42017104601,Census Tract 1046.01,Bus,Fall 2014,Weekday,12,28,357
Bucks County,42017104603,Census Tract 1046.03,Bus,Fall 2014,Weekday,33,19,358
Bucks County,42017104604,Census Tract 1046.04,Bus,Fall 2014,Weekday,1,8,359
Bucks County,42017104701,Census Tract 1047.01,Bus,Fall 2014,Weekday,57,55,360
Bucks County,42017104702,Census Tract 1047.02,Bus,Fall 2014,Weekday,37,66,361
Bucks County,42017104703,Census Tract 1047.03,Bus,Fall 2014,Weekday,31,42,362
Bucks County,42017105202,Census Tract 1052.02,Bus,Fall 2014,Weekday,16,15,363
Bucks County,42017105203,Census Tract 1052.03,Bus,Fall 2014,Weekday,104,126,364
Bucks County,42017105300,Census Tract 1053,Bus,Fall 2014,Weekday,15,10,365
Bucks County,42017105507,Census Tract 1055.07,Bus,Fall 2014,Weekday,0,0,366
Bucks County,42017105702,Census Tract 1057.02,Bus,Fall 2014,Weekday,29,20,367
Bucks County,42017105704,Census Tract 1057.04,Bus,Fall 2014,Weekday,51,50,368
Bucks County,42017105801,Census Tract 1058.01,Bus,Fall 2014,Weekday,23,20,369
Bucks County,42017105805,Census Tract 1058.05,Bus,Fall 2014,Weekday,5,7,370
Bucks County,42017105807,Census Tract 1058.07,Bus,Fall 2014,Weekday,4,0,371
Bucks County,42017105808,Census Tract 1058.08,Bus,Fall 2014,Weekday,12,15,372
Bucks County,42017105809,Census Tract 1058.09,Bus,Fall 2014,Weekday,24,19,373
Bucks County,42017105811,Census Tract 1058.11,Bus,Fall 2014,Weekday,1,0,374
Bucks County,42017105812,Census Tract 1058.12,Bus,Fall 2014,Weekday,4,3,375
Bucks County,42017105900,Census Tract 1059,Bus,Fall 2014,Weekday,78,73,376
Bucks County,42017106000,Census Tract 1060,Bus,Fall 2014,Weekday,7,11,377
Bucks County,42017106100,Census Tract 1061,Bus,Fall 2014,Weekday,89,107,378
Bucks County,42017106202,Census Tract 1062.02,Bus,Fall 2014,Weekday,0,0,379
Chester County,42029300101,Census Tract 3001.01,Bus,Fall 2014,Weekday,91,116,380
Chester County,42029300103,Census Tract 3001.03,Bus,Fall 2014,Weekday,197,208,381
Chester County,42029300104,Census Tract 3001.04,Bus,Fall 2014,Weekday,12,25,382
Chester County,42029300106,Census Tract 3001.06,Bus,Fall 2014,Weekday,86,131,383
Chester County,42029300107,Census Tract 3001.07,Bus,Fall 2014,Weekday,74,94,384
Chester County,42029300108,Census Tract 3001.08,Bus,Fall 2014,Weekday,67,79,385
Chester County,42029300201,Census Tract 3002.01,Bus,Fall 2014,Weekday,37,47,386
Chester County,42029300301,Census Tract 3003.01,Bus,Fall 2014,Weekday,32,45,387
Chester County,42029300302,Census Tract 3003.02,Bus,Fall 2014,Weekday,2,4,388
Chester County,42029300303,Census Tract 3003.03,Bus,Fall 2014,Weekday,79,103,389
Chester County,42029300400,Census Tract 3004,Bus,Fall 2014,Weekday,32,30,390
Chester County,42029300501,Census Tract 3005.01,Bus,Fall 2014,Weekday,5,5,391
Chester County,42029300502,Census Tract 3005.02,Bus,Fall 2014,Weekday,2,2,392
Chester County,42029300600,Census Tract 3006,Bus,Fall 2014,Weekday,26,24,393
Chester County,42029300700,Census Tract 3007,Bus,Fall 2014,Weekday,183,173,394
Chester County,42029300800,Census Tract 3008,Bus,Fall 2014,Weekday,45,48,395
Chester County,42029300900,Census Tract 3009,Bus,Fall 2014,Weekday,9,11,396
Chester County,42029301002,Census Tract 3010.02,Bus,Fall 2014,Weekday,8,16,397
Chester County,42029301100,Census Tract 3011,Bus,Fall 2014,Weekday,54,39,398
Chester County,42029302000,Census Tract 3020,Bus,Fall 2014,Weekday,17,12,399
Chester County,42029302102,Census Tract 3021.02,Bus,Fall 2014,Weekday,24,29,400
Philadelphia County,42101026301,Census Tract 263.01,Bus,Fall 2014,Weekday,118,456,401
Philadelphia County,42101026302,Census Tract 263.02,Bus,Fall 2014,Weekday,1881,1546,402
Philadelphia County,42101026400,Census Tract 264,Bus,Fall 2014,Weekday,711,1276,403
Philadelphia County,42101026500,Census Tract 265,Bus,Fall 2014,Weekday,675,540,404
Philadelphia County,42101026600,Census Tract 266,Bus,Fall 2014,Weekday,1024,1278,405
Philadelphia County,42101026700,Census Tract 267,Bus,Fall 2014,Weekday,1561,1619,406
Philadelphia County,42101026800,Census Tract 268,Bus,Fall 2014,Weekday,2536,2351,407
Philadelphia County,42101026900,Census Tract 269,Bus,Fall 2014,Weekday,242,282,408
Philadelphia County,42101027000,Census Tract 270,Bus,Fall 2014,Weekday,633,813,409
Philadelphia County,42101027100,Census Tract 271,Bus,Fall 2014,Weekday,2005,1132,410
Philadelphia County,42101027200,Census Tract 272,Bus,Fall 2014,Weekday,475,457,411
Philadelphia County,42101027300,Census Tract 273,Bus,Fall 2014,Weekday,3268,3319,412
Philadelphia County,42101027401,Census Tract 274.01,Bus,Fall 2014,Weekday,1636,3322,413
Philadelphia County,42101027402,Census Tract 274.02,Bus,Fall 2014,Weekday,475,582,414
Philadelphia County,42101027500,Census Tract 275,Bus,Fall 2014,Weekday,2389,1583,415
Philadelphia County,42101027600,Census Tract 276,Bus,Fall 2014,Weekday,2998,3676,416
Philadelphia County,42101027700,Census Tract 277,Bus,Fall 2014,Weekday,1316,1129,417
Philadelphia County,42101027800,Census Tract 278,Bus,Fall 2014,Weekday,2611,4445,418
Philadelphia County,42101027901,Census Tract 279.01,Bus,Fall 2014,Weekday,752,702,419
Philadelphia County,42101027902,Census Tract 279.02,Bus,Fall 2014,Weekday,1173,1234,420
Philadelphia County,42101028000,Census Tract 280,Bus,Fall 2014,Weekday,201,153,421
Philadelphia County,42101028100,Census Tract 281,Bus,Fall 2014,Weekday,377,331,422
Philadelphia County,42101028200,Census Tract 282,Bus,Fall 2014,Weekday,20032,17799,423
Philadelphia County,42101028300,Census Tract 283,Bus,Fall 2014,Weekday,402,402,424
Philadelphia County,42101028400,Census Tract 284,Bus,Fall 2014,Weekday,896,943,425
Philadelphia County,42101028500,Census Tract 285,Bus,Fall 2014,Weekday,961,624,426
Philadelphia County,42101028600,Census Tract 286,Bus,Fall 2014,Weekday,1143,1449,427
Philadelphia County,42101028700,Census Tract 287,Bus,Fall 2014,Weekday,1326,1105,428
Philadelphia County,42101028800,Census Tract 288,Bus,Fall 2014,Weekday,1017,916,429
Philadelphia County,42101028901,Census Tract 289.01,Bus,Fall 2014,Weekday,0,0,430
Philadelphia County,42101028902,Census Tract 289.02,Bus,Fall 2014,Weekday,305,244,431
Philadelphia County,42101029000,Census Tract 290,Bus,Fall 2014,Weekday,1693,1433,432
Philadelphia County,42101029100,Census Tract 291,Bus,Fall 2014,Weekday,1954,2011,433
Philadelphia County,42101029200,Census Tract 292,Bus,Fall 2014,Weekday,1991,1657,434
Philadelphia County,42101029300,Census Tract 293,Bus,Fall 2014,Weekday,555,558,435
Philadelphia County,42101029400,Census Tract 294,Bus,Fall 2014,Weekday,934,1181,436
Philadelphia County,42101029800,Census Tract 298,Bus,Fall 2014,Weekday,1168,852,437
Philadelphia County,42101029900,Census Tract 299,Bus,Fall 2014,Weekday,1506,1458,438
Philadelphia County,42101030000,Census Tract 300,Bus,Fall 2014,Weekday,3699,5507,439
Philadelphia County,42101030100,Census Tract 301,Bus,Fall 2014,Weekday,410,684,440
Philadelphia County,42101030200,Census Tract 302,Bus,Fall 2014,Weekday,21739,22339,441
Philadelphia County,42101030501,Census Tract 305.01,Bus,Fall 2014,Weekday,141,262,442
Philadelphia County,42101030502,Census Tract 305.02,Bus,Fall 2014,Weekday,1161,1037,443
Philadelphia County,42101030600,Census Tract 306,Bus,Fall 2014,Weekday,1061,1072,444
Philadelphia County,42101030700,Census Tract 307,Bus,Fall 2014,Weekday,1644,1683,445
Philadelphia County,42101030800,Census Tract 308,Bus,Fall 2014,Weekday,777,651,446
Philadelphia County,42101030900,Census Tract 309,Bus,Fall 2014,Weekday,1227,1138,447
Philadelphia County,42101031000,Census Tract 310,Bus,Fall 2014,Weekday,782,691,448
Philadelphia County,42101031101,Census Tract 311.01,Bus,Fall 2014,Weekday,242,310,449
Philadelphia County,42101031102,Census Tract 311.02,Bus,Fall 2014,Weekday,156,174,450
Philadelphia County,42101014700,Census Tract 147,Bus,Fall 2014,Weekday,1612,1904,451
Philadelphia County,42101003702,Census Tract 37.02,Bus,Fall 2014,Weekday,2310,970,452
Philadelphia County,42101003800,Census Tract 38,Bus,Fall 2014,Weekday,4186,4319,453
Philadelphia County,42101003901,Census Tract 39.01,Bus,Fall 2014,Weekday,2945,3247,454
Philadelphia County,42101003902,Census Tract 39.02,Bus,Fall 2014,Weekday,1021,854,455
Philadelphia County,42101004001,Census Tract 40.01,Bus,Fall 2014,Weekday,2149,1951,456
Philadelphia County,42101004002,Census Tract 40.02,Bus,Fall 2014,Weekday,1827,1536,457
Philadelphia County,42101004101,Census Tract 41.01,Bus,Fall 2014,Weekday,1771,1975,458
Philadelphia County,42101004103,Census Tract 41.03,Bus,Fall 2014,Weekday,331,401,459
Philadelphia County,42101004104,Census Tract 41.04,Bus,Fall 2014,Weekday,1760,1124,460
Philadelphia County,42101004201,Census Tract 42.01,Bus,Fall 2014,Weekday,1319,1170,461
Philadelphia County,42101004202,Census Tract 42.02,Bus,Fall 2014,Weekday,1653,679,462
Philadelphia County,42101005400,Census Tract 54,Bus,Fall 2014,Weekday,163,332,463
Philadelphia County,42101005500,Census Tract 55,Bus,Fall 2014,Weekday,294,339,464
Philadelphia County,42101005600,Census Tract 56,Bus,Fall 2014,Weekday,550,468,465
Philadelphia County,42101006000,Census Tract 60,Bus,Fall 2014,Weekday,366,445,466
Philadelphia County,42101006100,Census Tract 61,Bus,Fall 2014,Weekday,202,178,467
Philadelphia County,42101006200,Census Tract 62,Bus,Fall 2014,Weekday,404,567,468
Philadelphia County,42101006300,Census Tract 63,Bus,Fall 2014,Weekday,314,335,469
Philadelphia County,42101006400,Census Tract 64,Bus,Fall 2014,Weekday,260,254,470
Philadelphia County,42101006500,Census Tract 65,Bus,Fall 2014,Weekday,1028,825,471
Philadelphia County,42101006600,Census Tract 66,Bus,Fall 2014,Weekday,1695,1335,472
Philadelphia County,42101006700,Census Tract 67,Bus,Fall 2014,Weekday,1913,1628,473
Philadelphia County,42101007000,Census Tract 70,Bus,Fall 2014,Weekday,631,342,474
Philadelphia County,42101007101,Census Tract 71.01,Bus,Fall 2014,Weekday,1306,1291,475
Philadelphia County,42101007102,Census Tract 71.02,Bus,Fall 2014,Weekday,1248,1061,476
Philadelphia County,42101007200,Census Tract 72,Bus,Fall 2014,Weekday,676,1004,477
Philadelphia County,42101007300,Census Tract 73,Bus,Fall 2014,Weekday,461,187,478
Philadelphia County,42101007400,Census Tract 74,Bus,Fall 2014,Weekday,2000,2308,479
Philadelphia County,42101007700,Census Tract 77,Bus,Fall 2014,Weekday,5,14,480
Philadelphia County,42101007800,Census Tract 78,Bus,Fall 2014,Weekday,455,345,481
Philadelphia County,42101007900,Census Tract 79,Bus,Fall 2014,Weekday,88,99,482
Philadelphia County,42101008000,Census Tract 80,Bus,Fall 2014,Weekday,950,1081,483
Philadelphia County,42101008101,Census Tract 81.01,Bus,Fall 2014,Weekday,676,472,484
Philadelphia County,42101008102,Census Tract 81.02,Bus,Fall 2014,Weekday,753,679,485
Philadelphia County,42101008200,Census Tract 82,Bus,Fall 2014,Weekday,1628,1551,486
Philadelphia County,42101008301,Census Tract 83.01,Bus,Fall 2014,Weekday,849,1207,487
Philadelphia County,42101008302,Census Tract 83.02,Bus,Fall 2014,Weekday,2052,2051,488
Philadelphia County,42101008400,Census Tract 84,Bus,Fall 2014,Weekday,5032,5078,489
Philadelphia County,42101008500,Census Tract 85,Bus,Fall 2014,Weekday,6124,5075,490
Philadelphia County,42101008601,Census Tract 86.01,Bus,Fall 2014,Weekday,984,862,491
Philadelphia County,42101008602,Census Tract 86.02,Bus,Fall 2014,Weekday,1619,1641,492
Philadelphia County,42101008701,Census Tract 87.01,Bus,Fall 2014,Weekday,452,417,493
Philadelphia County,42101008702,Census Tract 87.02,Bus,Fall 2014,Weekday,291,326,494
Philadelphia County,42101008801,Census Tract 88.01,Bus,Fall 2014,Weekday,605,761,495
Philadelphia County,42101008802,Census Tract 88.02,Bus,Fall 2014,Weekday,1252,1381,496
Philadelphia County,42101009000,Census Tract 90,Bus,Fall 2014,Weekday,132,241,497
Philadelphia County,42101009100,Census Tract 91,Bus,Fall 2014,Weekday,828,162,498
Philadelphia County,42101009200,Census Tract 92,Bus,Fall 2014,Weekday,451,1213,499
Philadelphia County,42101009300,Census Tract 93,Bus,Fall 2014,Weekday,2393,2736,500
Philadelphia County,42101009400,Census Tract 94,Bus,Fall 2014,Weekday,802,720,501
Philadelphia County,42101009500,Census Tract 95,Bus,Fall 2014,Weekday,1199,1270,502
Philadelphia County,42101014800,Census Tract 148,Bus,Fall 2014,Weekday,1470,1643,503
Philadelphia County,42101009600,Census Tract 96,Bus,Fall 2014,Weekday,1521,1539,504
Philadelphia County,42101014900,Census Tract 149,Bus,Fall 2014,Weekday,3236,2901,505
Philadelphia County,42101009801,Census Tract 98.01,Bus,Fall 2014,Weekday,754,709,506
Philadelphia County,42101015101,Census Tract 151.01,Bus,Fall 2014,Weekday,214,252,507
Philadelphia County,42101015102,Census Tract 151.02,Bus,Fall 2014,Weekday,1523,1454,508
Philadelphia County,42101009802,Census Tract 98.02,Bus,Fall 2014,Weekday,553,858,509
Philadelphia County,42101015200,Census Tract 152,Bus,Fall 2014,Weekday,1274,1296,510
Philadelphia County,42101010000,Census Tract 100,Bus,Fall 2014,Weekday,456,411,511
Philadelphia County,42101015300,Census Tract 153,Bus,Fall 2014,Weekday,365,362,512
Philadelphia County,42101010100,Census Tract 101,Bus,Fall 2014,Weekday,1604,1314,513
Philadelphia County,42101015600,Census Tract 156,Bus,Fall 2014,Weekday,481,521,514
Philadelphia County,42101010200,Census Tract 102,Bus,Fall 2014,Weekday,562,817,515
Philadelphia County,42101015700,Census Tract 157,Bus,Fall 2014,Weekday,579,584,516
Philadelphia County,42101010300,Census Tract 103,Bus,Fall 2014,Weekday,1497,945,517
Philadelphia County,42101015800,Census Tract 158,Bus,Fall 2014,Weekday,311,323,518
Philadelphia County,42101010400,Census Tract 104,Bus,Fall 2014,Weekday,166,89,519
Philadelphia County,42101016001,Census Tract 160.01,Bus,Fall 2014,Weekday,475,444,520
Philadelphia County,42101010500,Census Tract 105,Bus,Fall 2014,Weekday,1401,1544,521
Philadelphia County,42101016002,Census Tract 160.02,Bus,Fall 2014,Weekday,359,294,522
Philadelphia County,42101010600,Census Tract 106,Bus,Fall 2014,Weekday,263,357,523
Philadelphia County,42101016100,Census Tract 161,Bus,Fall 2014,Weekday,1410,1325,524
Philadelphia County,42101010700,Census Tract 107,Bus,Fall 2014,Weekday,936,801,525
Philadelphia County,42101016200,Census Tract 162,Bus,Fall 2014,Weekday,423,460,526
Philadelphia County,42101010800,Census Tract 108,Bus,Fall 2014,Weekday,625,683,527
Philadelphia County,42101016300,Census Tract 163,Bus,Fall 2014,Weekday,959,1573,528
Philadelphia County,42101010900,Census Tract 109,Bus,Fall 2014,Weekday,485,473,529
Philadelphia County,42101016400,Census Tract 164,Bus,Fall 2014,Weekday,1805,1517,530
Philadelphia County,42101011000,Census Tract 110,Bus,Fall 2014,Weekday,787,674,531
Philadelphia County,42101016500,Census Tract 165,Bus,Fall 2014,Weekday,840,856,532
Philadelphia County,42101011100,Census Tract 111,Bus,Fall 2014,Weekday,3421,4120,533
Philadelphia County,42101016600,Census Tract 166,Bus,Fall 2014,Weekday,1132,706,534
Philadelphia County,42101011200,Census Tract 112,Bus,Fall 2014,Weekday,1074,1033,535
Philadelphia County,42101016701,Census Tract 167.01,Bus,Fall 2014,Weekday,466,319,536
Philadelphia County,42101011300,Census Tract 113,Bus,Fall 2014,Weekday,981,912,537
Philadelphia County,42101016702,Census Tract 167.02,Bus,Fall 2014,Weekday,1664,2656,538
Philadelphia County,42101011400,Census Tract 114,Bus,Fall 2014,Weekday,1732,1916,539
Philadelphia County,42101016800,Census Tract 168,Bus,Fall 2014,Weekday,1749,1737,540
Philadelphia County,42101011500,Census Tract 115,Bus,Fall 2014,Weekday,1086,1100,541
Philadelphia County,42101016901,Census Tract 169.01,Bus,Fall 2014,Weekday,985,1178,542
Philadelphia County,42101011700,Census Tract 117,Bus,Fall 2014,Weekday,1432,1306,543
Philadelphia County,42101016902,Census Tract 169.02,Bus,Fall 2014,Weekday,3271,2616,544
Philadelphia County,42101011800,Census Tract 118,Bus,Fall 2014,Weekday,1655,1404,545
Philadelphia County,42101017000,Census Tract 170,Bus,Fall 2014,Weekday,1981,2115,546
Montgomery County,42091205700,Census Tract 2057,Bus,Fall 2014,Weekday,140,190,547
Philadelphia County,42101011900,Census Tract 119,Bus,Fall 2014,Weekday,1985,2465,548
Philadelphia County,42101012000,Census Tract 120,Bus,Fall 2014,Weekday,814,825,549
Philadelphia County,42101012100,Census Tract 121,Bus,Fall 2014,Weekday,702,535,550
Philadelphia County,42101012201,Census Tract 122.01,Bus,Fall 2014,Weekday,634,198,551
Philadelphia County,42101012203,Census Tract 122.03,Bus,Fall 2014,Weekday,577,240,552
Philadelphia County,42101012204,Census Tract 122.04,Bus,Fall 2014,Weekday,1165,1695,553
